"Judgenum","judge","nomination_date","confirmation_date","confirmation_vote","appointed_by","pres_start_date","start_active_date","end_active_date","end_senior_date","court","court_type","months_from_inauguration"
NA,"Maris, Albert Branson",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1936-06-22","1938-06-16",NA,NA,"District",41
NA,"Martin, Sr., John Donelson",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1935-05-03","1940-09-16",NA,NA,"District",28
NA,"McColloch, Claude C.",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1937-08-20","1958-12-31","1959-09-30",NA,"District",55
NA,"McDuffie, John",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1935-02-08","1950-11-01",NA,NA,"District",25
NA,"McGuire, Matthew Francis",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1941-08-01","1966-10-07","1986-01-24",NA,"District",103
NA,"Meaney, Thomas Francis",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1942-07-03","1966-05-01","1968-05-17",NA,"District",114
NA,"Miller, John E.",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1941-03-12","1967-02-28","1981-01-30",NA,"District",98
NA,"Mize, Sidney Carr",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1937-02-03","1965-04-26",NA,NA,"District",49
NA,"Moore, George",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1935-05-29","1962-01-19","1962-11-05",NA,"District",28
NA,"Moore, Ben",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1941-03-27","1958-09-25",NA,NA,"District",98
NA,"Morris, James Ward",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1939-06-19","1960-11-15",NA,NA,"District",77
NA,"Mullins, Clarence H.",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1943-04-16","1953-05-31","1957-06-30",NA,"District",123
NA,"Murphree, Thomas Alexander",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1938-05-31","1945-09-05",NA,NA,"District",64
NA,"Murrah, Alfred P.",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1937-03-03","1940-09-09",NA,NA,"District",50
NA,"Murrah, Alfred P.",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1937-03-03","1940-09-09",NA,NA,"District",50
NA,"Myers, Francis Kerschner",NA,NA,NA,"Franklin D. Roosevelt","1933-01-01","1934-06-14","1940-08-02",NA,NA,"District",17
